item_id,item_name,category,household_id,timestamp,quantity_consumed,unit,day_of_week,is_weekend,month,season,is_holiday
ITM001,Milk,Dairy,HH008,2026-02-06,1.17,liters,4,0,2,winter,0
ITM001,Milk,Dairy,HH008,2026-02-08,1.35,liters,6,1,2,winter,0
ITM001,Milk,Dairy,HH008,2026-02-14,1.25,liters,5,1,2,winter,0
ITM001,Milk,Dairy,HH008,2026-02-15,2.09,liters,6,1,2,winter,0
ITM001,Milk,Dairy,HH008,2026-02-17,1.32,liters,1,0,2,winter,0
ITM001,Milk,Dairy,HH008,2026-02-18,1.24,liters,2,0,2,winter,0
ITM001,Milk,Dairy,HH008,2026-02-19,1.39,liters,3,0,2,winter,0
ITM001,Milk,Dairy,HH008,2026-02-23,1.08,liters,0,0,2,winter,0
ITM001,Milk,Dairy,HH008,2026-02-27,1.08,liters,4,0,2,winter,0
ITM001,Milk,Dairy,HH008,2026-03-03,0.75,liters,1,0,3,spring,0
ITM001,Milk,Dairy,HH008,2026-03-11,0.42,liters,2,0,3,spring,0
ITM001,Milk,Dairy,HH008,2026-03-12,0.42,liters,3,0,3,spring,0
ITM001,Milk,Dairy,HH008,2026-03-13,0.48,liters,4,0,3,spring,0
ITM001,Milk,Dairy,HH008,2026-03-15,0.92,liters,6,1,3,spring,0
ITM001,Milk,Dairy,HH008,2026-03-17,0.75,liters,1,0,3,spring,0
ITM001,Milk,Dairy,HH008,2026-03-21,0.63,liters,5,1,3,spring,0
ITM001,Milk,Dairy,HH008,2026-03-22,0.9,liters,6,1,3,spring,0
ITM001,Milk,Dairy,HH008,2026-03-24,0.82,liters,1,0,3,spring,0
ITM001,Milk,Dairy,HH008,2026-03-26,0.46,liters,3,0,3,spring,0
ITM001,Milk,Dairy,HH008,2026-03-27,0.53,liters,4,0,3,spring,0
ITM001,Milk,Dairy,HH008,2026-04-05,0.52,liters,6,1,4,spring,0
ITM001,Milk,Dairy,HH008,2026-04-08,0.46,liters,2,0,4,spring,0
ITM001,Milk,Dairy,HH008,2026-04-11,0.57,liters,5,1,4,spring,0
ITM001,Milk,Dairy,HH008,2026-04-15,0.63,liters,2,0,4,spring,0
ITM001,Milk,Dairy,HH008,2026-04-16,0.48,liters,3,0,4,spring,0
ITM001,Milk,Dairy,HH008,2026-04-18,0.96,liters,5,1,4,spring,0
ITM001,Milk,Dairy,HH008,2026-04-19,0.59,liters,6,1,4,spring,0
ITM001,Milk,Dairy,HH008,2026-04-21,0.58,liters,1,0,4,spring,0
ITM001,Milk,Dairy,HH008,2026-04-22,0.67,liters,2,0,4,spring,0
ITM001,Milk,Dairy,HH008,2026-04-23,0.56,liters,3,0,4,spring,0
ITM001,Milk,Dairy,HH008,2026-04-24,0.61,liters,4,0,4,spring,0
ITM001,Milk,Dairy,HH008,2026-04-25,0.8,liters,5,1,4,spring,0
ITM001,Milk,Dairy,HH008,2026-04-30,0.55,liters,3,0,4,spring,0
ITM001,Milk,Dairy,HH008,2026-05-02,0.94,liters,5,1,5,spring,0
ITM001,Milk,Dairy,HH008,2026-05-04,0.42,liters,0,0,5,spring,0
ITM001,Milk,Dairy,HH008,2026-05-06,0.45,liters,2,0,5,spring,0
ITM001,Milk,Dairy,HH008,2026-05-08,0.4,liters,4,0,5,spring,0
ITM001,Milk,Dairy,HH008,2026-05-10,0.6,liters,6,1,5,spring,0
ITM001,Milk,Dairy,HH008,2026-05-15,0.48,liters,4,0,5,spring,0
ITM001,Milk,Dairy,HH008,2026-05-20,0.69,liters,2,0,5,spring,0
ITM001,Milk,Dairy,HH008,2026-05-22,0.54,liters,4,0,5,spring,0
ITM001,Milk,Dairy,HH008,2026-05-26,0.67,liters,1,0,5,spring,0
ITM001,Milk,Dairy,HH008,2026-05-27,0.62,liters,2,0,5,spring,0
ITM001,Milk,Dairy,HH008,2026-06-10,0.5,liters,2,0,6,summer,0
ITM001,Milk,Dairy,HH008,2026-06-12,0.55,liters,4,0,6,summer,0
ITM001,Milk,Dairy,HH008,2026-06-13,0.78,liters,5,1,6,summer,0
ITM001,Milk,Dairy,HH008,2026-06-21,0.66,liters,6,1,6,summer,0
ITM001,Milk,Dairy,HH008,2026-06-28,0.82,liters,6,1,6,summer,0
ITM001,Milk,Dairy,HH009,2026-01-01,2.45,liters,3,0,1,winter,1
ITM001,Milk,Dairy,HH009,2026-01-02,1.24,liters,4,0,1,winter,0
ITM001,Milk,Dairy,HH009,2026-01-03,1.3,liters,5,1,1,winter,0
ITM001,Milk,Dairy,HH009,2026-01-05,1.47,liters,0,0,1,winter,0
ITM001,Milk,Dairy,HH009,2026-01-07,0.89,liters,2,0,1,winter,0
ITM001,Milk,Dairy,HH009,2026-01-10,1.62,liters,5,1,1,winter,0
ITM001,Milk,Dairy,HH009,2026-01-11,2.24,liters,6,1,1,winter,0
ITM001,Milk,Dairy,HH009,2026-01-13,1.14,liters,1,0,1,winter,0
ITM001,Milk,Dairy,HH009,2026-01-14,1.17,liters,2,0,1,winter,0
ITM001,Milk,Dairy,HH009,2026-01-15,1.07,liters,3,0,1,winter,0
ITM001,Milk,Dairy,HH009,2026-01-23,1.55,liters,4,0,1,winter,0
ITM001,Milk,Dairy,HH009,2026-01-26,2.71,liters,0,0,1,winter,1
ITM001,Milk,Dairy,HH009,2026-01-29,1.37,liters,3,0,1,winter,0
ITM001,Milk,Dairy,HH009,2026-01-30,1.07,liters,4,0,1,winter,0
ITM001,Milk,Dairy,HH009,2026-02-01,1.67,liters,6,1,2,winter,0
ITM001,Milk,Dairy,HH009,2026-02-03,1.26,liters,1,0,2,winter,0
ITM001,Milk,Dairy,HH009,2026-02-07,1.87,liters,5,1,2,winter,0
ITM001,Milk,Dairy,HH009,2026-02-10,1.57,liters,1,0,2,winter,0
ITM001,Milk,Dairy,HH009,2026-02-16,1.67,liters,0,0,2,winter,0
ITM001,Milk,Dairy,HH009,2026-02-20,1.51,liters,4,0,2,winter,0
ITM001,Milk,Dairy,HH009,2026-02-22,1.87,liters,6,1,2,winter,0
ITM001,Milk,Dairy,HH009,2026-02-24,1.23,liters,1,0,2,winter,0
ITM001,Milk,Dairy,HH009,2026-02-26,1.25,liters,3,0,2,winter,0
ITM001,Milk,Dairy,HH009,2026-02-27,1.25,liters,4,0,2,winter,0
ITM001,Milk,Dairy,HH009,2026-03-03,0.6,liters,1,0,3,spring,0
ITM001,Milk,Dairy,HH009,2026-03-09,0.46,liters,0,0,3,spring,0
ITM001,Milk,Dairy,HH009,2026-03-10,0.62,liters,1,0,3,spring,0
ITM001,Milk,Dairy,HH009,2026-03-12,0.71,liters,3,0,3,spring,0
ITM001,Milk,Dairy,HH009,2026-03-14,0.74,liters,5,1,3,spring,0
ITM001,Milk,Dairy,HH009,2026-03-18,0.57,liters,2,0,3,spring,0
ITM001,Milk,Dairy,HH009,2026-03-29,1.32,liters,6,1,3,spring,0
ITM001,Milk,Dairy,HH009,2026-03-31,0.41,liters,1,0,3,spring,0
ITM001,Milk,Dairy,HH009,2026-04-04,0.97,liters,5,1,4,spring,0
ITM001,Milk,Dairy,HH009,2026-04-05,0.78,liters,6,1,4,spring,0
ITM001,Milk,Dairy,HH009,2026-04-07,0.62,liters,1,0,4,spring,0
ITM001,Milk,Dairy,HH009,2026-04-08,0.48,liters,2,0,4,spring,0
ITM001,Milk,Dairy,HH009,2026-04-09,0.56,liters,3,0,4,spring,0
ITM001,Milk,Dairy,HH009,2026-04-13,0.84,liters,0,0,4,spring,0
ITM001,Milk,Dairy,HH009,2026-04-20,0.58,liters,0,0,4,spring,0
ITM001,Milk,Dairy,HH009,2026-04-22,0.63,liters,2,0,4,spring,0
ITM001,Milk,Dairy,HH009,2026-04-23,0.52,liters,3,0,4,spring,0
ITM001,Milk,Dairy,HH009,2026-04-25,0.79,liters,5,1,4,spring,0
ITM001,Milk,Dairy,HH009,2026-04-26,0.66,liters,6,1,4,spring,0
ITM001,Milk,Dairy,HH009,2026-05-11,0.46,liters,0,0,5,spring,0
ITM001,Milk,Dairy,HH009,2026-05-14,0.82,liters,3,0,5,spring,0
ITM001,Milk,Dairy,HH009,2026-05-19,0.31,liters,1,0,5,spring,0
ITM001,Milk,Dairy,HH009,2026-05-22,0.53,liters,4,0,5,spring,0
ITM001,Milk,Dairy,HH009,2026-05-24,0.69,liters,6,1,5,spring,0
ITM001,Milk,Dairy,HH009,2026-05-27,0.84,liters,2,0,5,spring,0
ITM001,Milk,Dairy,HH009,2026-05-29,0.54,liters,4,0,5,spring,0
ITM001,Milk,Dairy,HH009,2026-06-08,0.56,liters,0,0,6,summer,0
ITM001,Milk,Dairy,HH009,2026-06-10,0.57,liters,2,0,6,summer,0
ITM001,Milk,Dairy,HH009,2026-06-11,0.55,liters,3,0,6,summer,0
ITM001,Milk,Dairy,HH009,2026-06-13,0.82,liters,5,1,6,summer,0
ITM001,Milk,Dairy,HH009,2026-06-17,0.74,liters,2,0,6,summer,0
ITM001,Milk,Dairy,HH009,2026-06-20,0.5,liters,5,1,6,summer,0
ITM001,Milk,Dairy,HH009,2026-06-23,0.58,liters,1,0,6,summer,0
ITM001,Milk,Dairy,HH009,2026-06-26,0.6,liters,4,0,6,summer,0
ITM001,Milk,Dairy,HH009,2026-06-27,0.98,liters,5,1,6,summer,0
ITM001,Milk,Dairy,HH010,2026-01-02,0.83,liters,4,0,1,winter,0
ITM001,Milk,Dairy,HH010,2026-01-06,0.93,liters,1,0,1,winter,0
ITM001,Milk,Dairy,HH010,2026-01-07,0.73,liters,2,0,1,winter,0
ITM001,Milk,Dairy,HH010,2026-01-12,0.56,liters,0,0,1,winter,0
ITM001,Milk,Dairy,HH010,2026-01-17,0.89,liters,5,1,1,winter,0
ITM001,Milk,Dairy,HH010,2026-01-18,0.89,liters,6,1,1,winter,0
ITM001,Milk,Dairy,HH010,2026-01-22,0.69,liters,3,0,1,winter,0
ITM001,Milk,Dairy,HH010,2026-01-25,0.78,liters,6,1,1,winter,0
ITM001,Milk,Dairy,HH010,2026-01-28,0.78,liters,2,0,1,winter,0
ITM001,Milk,Dairy,HH010,2026-01-31,0.91,liters,5,1,1,winter,0
ITM001,Milk,Dairy,HH010,2026-02-01,0.76,liters,6,1,2,winter,0
ITM001,Milk,Dairy,HH010,2026-02-02,0.63,liters,0,0,2,winter,0
ITM001,Milk,Dairy,HH010,2026-02-06,0.7,liters,4,0,2,winter,0
ITM001,Milk,Dairy,HH010,2026-02-07,1.19,liters,5,1,2,winter,0
ITM001,Milk,Dairy,HH010,2026-02-10,0.87,liters,1,0,2,winter,0
ITM001,Milk,Dairy,HH010,2026-02-12,0.74,liters,3,0,2,winter,0
ITM001,Milk,Dairy,HH010,2026-02-17,0.66,liters,1,0,2,winter,0
ITM001,Milk,Dairy,HH010,2026-03-01,0.47,liters,6,1,3,spring,0
ITM001,Milk,Dairy,HH010,2026-03-08,0.43,liters,6,1,3,spring,1
ITM001,Milk,Dairy,HH010,2026-03-14,0.38,liters,5,1,3,spring,0
ITM001,Milk,Dairy,HH010,2026-03-15,0.39,liters,6,1,3,spring,0
ITM001,Milk,Dairy,HH010,2026-03-20,0.39,liters,4,0,3,spring,0
ITM001,Milk,Dairy,HH010,2026-03-21,0.47,liters,5,1,3,spring,0
ITM001,Milk,Dairy,HH010,2026-04-04,0.54,liters,5,1,4,spring,0
ITM001,Milk,Dairy,HH010,2026-04-05,0.34,liters,6,1,4,spring,0
ITM001,Milk,Dairy,HH010,2026-04-06,0.28,liters,0,0,4,spring,0
ITM001,Milk,Dairy,HH010,2026-04-10,0.29,liters,4,0,4,spring,0
ITM001,Milk,Dairy,HH010,2026-04-12,0.37,liters,6,1,4,spring,0
ITM001,Milk,Dairy,HH010,2026-04-17,0.31,liters,4,0,4,spring,0
ITM001,Milk,Dairy,HH010,2026-04-20,0.28,liters,0,0,4,spring,0
ITM001,Milk,Dairy,HH010,2026-04-23,0.3,liters,3,0,4,spring,0
ITM001,Milk,Dairy,HH010,2026-04-25,0.37,liters,5,1,4,spring,0
ITM001,Milk,Dairy,HH010,2026-04-26,0.36,liters,6,1,4,spring,0
ITM001,Milk,Dairy,HH010,2026-04-29,0.35,liters,2,0,4,spring,0
ITM001,Milk,Dairy,HH010,2026-05-09,0.61,liters,5,1,5,spring,0
ITM001,Milk,Dairy,HH010,2026-05-21,0.32,liters,3,0,5,spring,0
ITM001,Milk,Dairy,HH010,2026-05-22,0.33,liters,4,0,5,spring,0
ITM001,Milk,Dairy,HH010,2026-05-30,0.35,liters,5,1,5,spring,0
ITM001,Milk,Dairy,HH010,2026-06-04,0.34,liters,3,0,6,summer,0
ITM001,Milk,Dairy,HH010,2026-06-05,0.32,liters,4,0,6,summer,0
ITM001,Milk,Dairy,HH010,2026-06-15,0.29,liters,0,0,6,summer,0
ITM001,Milk,Dairy,HH010,2026-06-17,0.35,liters,2,0,6,summer,0
ITM001,Milk,Dairy,HH010,2026-06-24,0.31,liters,2,0,6,summer,0
ITM001,Milk,Dairy,HH010,2026-06-27,0.44,liters,5,1,6,summer,0
ITM001,Milk,Dairy,HH010,2026-06-28,0.6,liters,6,1,6,summer,0
ITM001,Milk,Dairy,HH011,2026-01-04,0.93,liters,6,1,1,winter,0
ITM001,Milk,Dairy,HH011,2026-01-08,0.84,liters,3,0,1,winter,0
ITM001,Milk,Dairy,HH011,2026-01-10,1.23,liters,5,1,1,winter,0
ITM001,Milk,Dairy,HH011,2026-01-13,0.82,liters,1,0,1,winter,0
ITM001,Milk,Dairy,HH011,2026-01-15,0.62,liters,3,0,1,winter,0
ITM001,Milk,Dairy,HH011,2026-01-16,0.68,liters,4,0,1,winter,0
ITM001,Milk,Dairy,HH011,2026-01-20,0.72,liters,1,0,1,winter,0
ITM001,Milk,Dairy,HH011,2026-01-21,0.78,liters,2,0,1,winter,0
ITM001,Milk,Dairy,HH011,2026-01-28,0.78,liters,2,0,1,winter,0
ITM001,Milk,Dairy,HH011,2026-01-31,0.86,liters,5,1,1,winter,0
ITM001,Milk,Dairy,HH011,2026-02-04,0.57,liters,2,0,2,winter,0
ITM001,Milk,Dairy,HH011,2026-02-05,0.86,liters,3,0,2,winter,0
ITM001,Milk,Dairy,HH011,2026-02-11,0.94,liters,2,0,2,winter,0
ITM001,Milk,Dairy,HH011,2026-02-12,0.86,liters,3,0,2,winter,0
ITM001,Milk,Dairy,HH011,2026-02-13,0.79,liters,4,0,2,winter,0
ITM001,Milk,Dairy,HH011,2026-02-25,0.65,liters,2,0,2,winter,0
ITM001,Milk,Dairy,HH011,2026-02-26,0.78,liters,3,0,2,winter,0
ITM001,Milk,Dairy,HH011,2026-03-03,0.41,liters,1,0,3,spring,0
ITM001,Milk,Dairy,HH011,2026-03-06,0.37,liters,4,0,3,spring,0
ITM001,Milk,Dairy,HH011,2026-03-12,0.34,liters,3,0,3,spring,0
ITM001,Milk,Dairy,HH011,2026-03-16,0.43,liters,0,0,3,spring,0
ITM001,Milk,Dairy,HH011,2026-03-24,0.44,liters,1,0,3,spring,0
ITM001,Milk,Dairy,HH011,2026-03-25,0.36,liters,2,0,3,spring,0
ITM001,Milk,Dairy,HH011,2026-03-30,0.29,liters,0,0,3,spring,0
ITM001,Milk,Dairy,HH011,2026-04-03,0.32,liters,4,0,4,spring,0
ITM001,Milk,Dairy,HH011,2026-04-05,0.53,liters,6,1,4,spring,0
ITM001,Milk,Dairy,HH011,2026-04-09,0.44,liters,3,0,4,spring,0
ITM001,Milk,Dairy,HH011,2026-04-19,0.7,liters,6,1,4,spring,0
ITM001,Milk,Dairy,HH011,2026-04-23,0.34,liters,3,0,4,spring,0
ITM001,Milk,Dairy,HH011,2026-04-24,0.28,liters,4,0,4,spring,0
ITM001,Milk,Dairy,HH011,2026-04-28,0.36,liters,1,0,4,spring,0
ITM001,Milk,Dairy,HH011,2026-04-30,0.39,liters,3,0,4,spring,0
ITM001,Milk,Dairy,HH011,2026-05-03,0.61,liters,6,1,5,spring,0
ITM001,Milk,Dairy,HH011,2026-05-08,0.47,liters,4,0,5,spring,0
ITM001,Milk,Dairy,HH011,2026-05-09,0.52,liters,5,1,5,spring,0
ITM001,Milk,Dairy,HH011,2026-05-10,0.39,liters,6,1,5,spring,0
ITM001,Milk,Dairy,HH011,2026-05-14,0.4,liters,3,0,5,spring,0
ITM001,Milk,Dairy,HH011,2026-05-19,0.32,liters,1,0,5,spring,0
ITM001,Milk,Dairy,HH011,2026-05-21,0.4,liters,3,0,5,spring,0
ITM001,Milk,Dairy,HH011,2026-05-23,0.52,liters,5,1,5,spring,0
ITM001,Milk,Dairy,HH011,2026-05-28,0.46,liters,3,0,5,spring,0
ITM001,Milk,Dairy,HH011,2026-06-01,0.34,liters,0,0,6,summer,0
ITM001,Milk,Dairy,HH011,2026-06-09,0.42,liters,1,0,6,summer,0
ITM001,Milk,Dairy,HH011,2026-06-14,0.42,liters,6,1,6,summer,0
ITM001,Milk,Dairy,HH011,2026-06-15,0.47,liters,0,0,6,summer,0
ITM001,Milk,Dairy,HH011,2026-06-16,0.54,liters,1,0,6,summer,0
ITM001,Milk,Dairy,HH011,2026-06-20,0.44,liters,5,1,6,summer,0
ITM001,Milk,Dairy,HH011,2026-06-21,0.5,liters,6,1,6,summer,0
ITM001,Milk,Dairy,HH011,2026-06-23,0.43,liters,1,0,6,summer,0
ITM001,Milk,Dairy,HH011,2026-06-26,0.41,liters,4,0,6,summer,0
ITM001,Milk,Dairy,HH011,2026-06-27,0.62,liters,5,1,6,summer,0
ITM001,Milk,Dairy,HH012,2026-01-03,1.65,liters,5,1,1,winter,0
ITM001,Milk,Dairy,HH012,2026-01-05,0.89,liters,0,0,1,winter,0
ITM001,Milk,Dairy,HH012,2026-01-08,0.84,liters,3,0,1,winter,0
ITM001,Milk,Dairy,HH012,2026-01-09,1.21,liters,4,0,1,winter,0
ITM001,Milk,Dairy,HH012,2026-01-10,1.45,liters,5,1,1,winter,0
ITM001,Milk,Dairy,HH012,2026-01-16,0.69,liters,4,0,1,winter,0
ITM001,Milk,Dairy,HH012,2026-01-17,1.3,liters,5,1,1,winter,0
ITM001,Milk,Dairy,HH012,2026-01-19,0.79,liters,0,0,1,winter,0
ITM001,Milk,Dairy,HH012,2026-01-24,1.5,liters,5,1,1,winter,0
ITM001,Milk,Dairy,HH012,2026-01-29,0.71,liters,3,0,1,winter,0
ITM001,Milk,Dairy,HH012,2026-01-31,1.63,liters,5,1,1,winter,0
ITM001,Milk,Dairy,HH012,2026-02-06,1.06,liters,4,0,2,winter,0
ITM001,Milk,Dairy,HH012,2026-02-10,0.59,liters,1,0,2,winter,0
ITM001,Milk,Dairy,HH012,2026-02-16,0.91,liters,0,0,2,winter,0
ITM001,Milk,Dairy,HH012,2026-02-24,0.99,liters,1,0,2,winter,0
ITM001,Milk,Dairy,HH012,2026-02-26,0.94,liters,3,0,2,winter,0
ITM001,Milk,Dairy,HH012,2026-02-27,0.94,liters,4,0,2,winter,0
ITM001,Milk,Dairy,HH012,2026-03-07,0.79,liters,5,1,3,spring,0
ITM001,Milk,Dairy,HH012,2026-03-09,0.38,liters,0,0,3,spring,0
ITM001,Milk,Dairy,HH012,2026-03-10,0.56,liters,1,0,3,spring,0
ITM001,Milk,Dairy,HH012,2026-03-11,0.42,liters,2,0,3,spring,0
ITM001,Milk,Dairy,HH012,2026-03-12,0.38,liters,3,0,3,spring,0
ITM001,Milk,Dairy,HH012,2026-03-14,0.61,liters,5,1,3,spring,0
ITM001,Milk,Dairy,HH012,2026-03-18,0.42,liters,2,0,3,spring,0
ITM001,Milk,Dairy,HH012,2026-03-30,0.43,liters,0,0,3,spring,0
ITM001,Milk,Dairy,HH012,2026-04-04,0.72,liters,5,1,4,spring,0
ITM001,Milk,Dairy,HH012,2026-04-06,0.39,liters,0,0,4,spring,0
ITM001,Milk,Dairy,HH012,2026-04-10,0.44,liters,4,0,4,spring,0
ITM001,Milk,Dairy,HH012,2026-04-15,0.56,liters,2,0,4,spring,0
ITM001,Milk,Dairy,HH012,2026-04-19,0.73,liters,6,1,4,spring,0
ITM001,Milk,Dairy,HH012,2026-04-21,0.42,liters,1,0,4,spring,0
ITM001,Milk,Dairy,HH012,2026-04-22,0.32,liters,2,0,4,spring,0
ITM001,Milk,Dairy,HH012,2026-04-23,0.42,liters,3,0,4,spring,0
ITM001,Milk,Dairy,HH012,2026-04-29,0.31,liters,2,0,4,spring,0
ITM001,Milk,Dairy,HH012,2026-05-05,0.51,liters,1,0,5,spring,0
ITM001,Milk,Dairy,HH012,2026-05-15,0.45,liters,4,0,5,spring,0
ITM001,Milk,Dairy,HH012,2026-05-17,0.71,liters,6,1,5,spring,0
ITM001,Milk,Dairy,HH012,2026-05-28,0.48,liters,3,0,5,spring,0
ITM001,Milk,Dairy,HH012,2026-05-29,0.48,liters,4,0,5,spring,0
ITM001,Milk,Dairy,HH012,2026-05-31,0.61,liters,6,1,5,spring,0
ITM001,Milk,Dairy,HH012,2026-06-02,0.34,liters,1,0,6,summer,0
ITM001,Milk,Dairy,HH012,2026-06-06,0.96,liters,5,1,6,summer,1
ITM001,Milk,Dairy,HH012,2026-06-10,0.46,liters,2,0,6,summer,0
ITM001,Milk,Dairy,HH012,2026-06-11,0.49,liters,3,0,6,summer,0
ITM001,Milk,Dairy,HH012,2026-06-16,0.34,liters,1,0,6,summer,0
ITM001,Milk,Dairy,HH012,2026-06-17,0.37,liters,2,0,6,summer,0
ITM001,Milk,Dairy,HH012,2026-06-19,0.51,liters,4,0,6,summer,0
ITM001,Milk,Dairy,HH012,2026-06-20,0.43,liters,5,1,6,summer,0
ITM001,Milk,Dairy,HH013,2026-01-01,1.91,liters,3,0,1,winter,1
ITM001,Milk,Dairy,HH013,2026-01-08,1.56,liters,3,0,1,winter,0
ITM001,Milk,Dairy,HH013,2026-01-12,1.26,liters,0,0,1,winter,0
ITM001,Milk,Dairy,HH013,2026-01-14,1.09,liters,2,0,1,winter,0
ITM001,Milk,Dairy,HH013,2026-01-16,0.64,liters,4,0,1,winter,0
ITM001,Milk,Dairy,HH013,2026-01-19,1.37,liters,0,0,1,winter,0
ITM001,Milk,Dairy,HH013,2026-01-24,1.5,liters,5,1,1,winter,0
ITM001,Milk,Dairy,HH013,2026-01-25,1.09,liters,6,1,1,winter,0
ITM001,Milk,Dairy,HH013,2026-01-29,1.36,liters,3,0,1,winter,0
ITM001,Milk,Dairy,HH013,2026-02-02,0.74,liters,0,0,2,winter,0
ITM001,Milk,Dairy,HH013,2026-02-06,1.21,liters,4,0,2,winter,0
ITM001,Milk,Dairy,HH013,2026-02-08,1.78,liters,6,1,2,winter,0
ITM001,Milk,Dairy,HH013,2026-02-09,1.49,liters,0,0,2,winter,0
ITM001,Milk,Dairy,HH013,2026-02-10,0.86,liters,1,0,2,winter,0
ITM001,Milk,Dairy,HH013,2026-02-11,1.28,liters,2,0,2,winter,0
ITM001,Milk,Dairy,HH013,2026-02-17,1.15,liters,1,0,2,winter,0
ITM001,Milk,Dairy,HH013,2026-02-23,1.1,liters,0,0,2,winter,0
ITM001,Milk,Dairy,HH013,2026-02-26,0.99,liters,3,0,2,winter,0
ITM001,Milk,Dairy,HH013,2026-03-01,0.94,liters,6,1,3,spring,0
ITM001,Milk,Dairy,HH013,2026-03-03,0.32,liters,1,0,3,spring,0
ITM001,Milk,Dairy,HH013,2026-03-12,0.53,liters,3,0,3,spring,0
ITM001,Milk,Dairy,HH013,2026-03-13,0.55,liters,4,0,3,spring,0
ITM001,Milk,Dairy,HH013,2026-03-14,0.68,liters,5,1,3,spring,0
ITM001,Milk,Dairy,HH013,2026-03-15,0.78,liters,6,1,3,spring,0
ITM001,Milk,Dairy,HH013,2026-03-25,0.6,liters,2,0,3,spring,0
ITM001,Milk,Dairy,HH013,2026-04-05,0.81,liters,6,1,4,spring,0
ITM001,Milk,Dairy,HH013,2026-04-07,0.68,liters,1,0,4,spring,0
ITM001,Milk,Dairy,HH013,2026-04-12,0.83,liters,6,1,4,spring,0
ITM001,Milk,Dairy,HH013,2026-04-14,0.53,liters,1,0,4,spring,1
ITM001,Milk,Dairy,HH013,2026-04-19,0.9,liters,6,1,4,spring,0
ITM001,Milk,Dairy,HH013,2026-04-20,0.53,liters,0,0,4,spring,0
ITM001,Milk,Dairy,HH013,2026-04-22,0.62,liters,2,0,4,spring,0
ITM001,Milk,Dairy,HH013,2026-04-26,0.8,liters,6,1,4,spring,0
ITM001,Milk,Dairy,HH013,2026-05-02,0.44,liters,5,1,5,spring,0
ITM001,Milk,Dairy,HH013,2026-05-06,0.5,liters,2,0,5,spring,0
ITM001,Milk,Dairy,HH013,2026-05-07,0.73,liters,3,0,5,spring,0
ITM001,Milk,Dairy,HH013,2026-05-16,0.74,liters,5,1,5,spring,0
ITM001,Milk,Dairy,HH013,2026-05-22,0.45,liters,4,0,5,spring,0
ITM001,Milk,Dairy,HH013,2026-05-29,0.78,liters,4,0,5,spring,0
ITM001,Milk,Dairy,HH013,2026-05-30,0.58,liters,5,1,5,spring,0
ITM001,Milk,Dairy,HH013,2026-06-01,0.44,liters,0,0,6,summer,0
ITM001,Milk,Dairy,HH013,2026-06-03,0.54,liters,2,0,6,summer,0
ITM001,Milk,Dairy,HH013,2026-06-04,0.54,liters,3,0,6,summer,0
ITM001,Milk,Dairy,HH013,2026-06-05,0.46,liters,4,0,6,summer,0
ITM001,Milk,Dairy,HH013,2026-06-06,1.11,liters,5,1,6,summer,1
ITM001,Milk,Dairy,HH013,2026-06-13,0.64,liters,5,1,6,summer,0
ITM001,Milk,Dairy,HH013,2026-06-17,0.52,liters,2,0,6,summer,0
ITM001,Milk,Dairy,HH013,2026-06-18,0.37,liters,3,0,6,summer,0
ITM001,Milk,Dairy,HH013,2026-06-22,0.57,liters,0,0,6,summer,0
ITM001,Milk,Dairy,HH013,2026-06-23,0.51,liters,1,0,6,summer,0
ITM001,Milk,Dairy,HH013,2026-06-27,0.83,liters,5,1,6,summer,0
ITM001,Milk,Dairy,HH014,2026-01-01,1.51,liters,3,0,1,winter,1
ITM001,Milk,Dairy,HH014,2026-01-02,1.38,liters,4,0,1,winter,0
ITM001,Milk,Dairy,HH014,2026-01-03,1.22,liters,5,1,1,winter,0
ITM001,Milk,Dairy,HH014,2026-01-06,1.67,liters,1,0,1,winter,0
ITM001,Milk,Dairy,HH014,2026-01-07,1.46,liters,2,0,1,winter,0
ITM001,Milk,Dairy,HH014,2026-01-09,1.51,liters,4,0,1,winter,0
ITM001,Milk,Dairy,HH014,2026-01-13,1.41,liters,1,0,1,winter,0
ITM001,Milk,Dairy,HH014,2026-01-15,1.02,liters,3,0,1,winter,0
ITM001,Milk,Dairy,HH014,2026-01-16,1.28,liters,4,0,1,winter,0
ITM001,Milk,Dairy,HH014,2026-01-20,1.12,liters,1,0,1,winter,0
ITM001,Milk,Dairy,HH014,2026-01-21,1.2,liters,2,0,1,winter,0
ITM001,Milk,Dairy,HH014,2026-01-22,1.52,liters,3,0,1,winter,0
ITM001,Milk,Dairy,HH014,2026-01-26,3.02,liters,0,0,1,winter,1
ITM001,Milk,Dairy,HH014,2026-01-29,1.27,liters,3,0,1,winter,0
ITM001,Milk,Dairy,HH014,2026-01-31,1.61,liters,5,1,1,winter,0
ITM001,Milk,Dairy,HH014,2026-02-02,1.8,liters,0,0,2,winter,0
ITM001,Milk,Dairy,HH014,2026-02-05,0.7,liters,3,0,2,winter,0
ITM001,Milk,Dairy,HH014,2026-02-06,1.71,liters,4,0,2,winter,0
ITM001,Milk,Dairy,HH014,2026-02-16,0.97,liters,0,0,2,winter,0
ITM001,Milk,Dairy,HH014,2026-02-17,1.42,liters,1,0,2,winter,0
ITM001,Milk,Dairy,HH014,2026-02-19,1.26,liters,3,0,2,winter,0
ITM001,Milk,Dairy,HH014,2026-02-20,1.68,liters,4,0,2,winter,0
